country,name,id,provider,source,future_programmes,future_hours,desc_pct,sample_title,sample_desc,quality_score,alternatives,alternative_sources,url
Egypt,MBC 2.eg,MBC 2.eg,openepg,egypt2,4,8.0,100.0,Ocean's Eleven,"When Danny Ocean reunites with his World War II comrades, they devise a daring plan to simultaneously rob five Las Vegas casinos. As the gang executes the heist, they run into unexpected trouble that could jeopardize the entire operation.",116.0,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,صدى البلد 2.eg,صدى البلد 2.eg,openepg,egypt1,32,39.5,3.1,برنامج حقائق وأسرار,,113.73,0,,https://www.open-epg.com/files/egypt1.xml
Qatar,Alkass Two.qa,Alkass Two.qa,openepg,qatar6,43,33.0,0.0,The 11th Asian Men’s Youth Handball Championship Uzbekistan vs Jordan,,112.5,0,,https://www.open-epg.com/files/qatar6.xml
Qatar,2023 Alkass 1.qa,2023 Alkass 1.qa,openepg,qatar3,37,36.5,0.0,Ostudio Al Khayl,,111.75,1,openepg:qatar2:2023 Alkass 1.qa,https://www.open-epg.com/files/qatar3.xml
Qatar,2023 Alkass 4.qa,2023 Alkass 4.qa,openepg,qatar3,37,36.5,0.0,HORSE RACE STUDIO,,111.75,1,openepg:qatar2:2023 Alkass 4.qa,https://www.open-epg.com/files/qatar3.xml
Qatar,2023 Alkass 6.qa,2023 Alkass 6.qa,openepg,qatar2,37,36.5,0.0,هورسيس إستوديو,,111.75,1,openepg:qatar3:2023 Alkass 6.qa,https://www.open-epg.com/files/qatar2.xml
Qatar,2023 Alkass 5.qa,2023 Alkass 5.qa,openepg,qatar2,36,36.5,0.0,دوري الدرجة الثانية القطري,,110.75,1,openepg:qatar3:2023 Alkass 5.qa,https://www.open-epg.com/files/qatar2.xml
Qatar,NBA DIGITAL.qa,NBA DIGITAL.qa,openepg,qatar3,36,36.5,0.0,Dawry Al Darajah Al Thanya Al Qatary,,110.75,1,openepg:qatar2:NBA DIGITAL.qa,https://www.open-epg.com/files/qatar3.xml
Qatar,Alkass Eight.qa,Alkass Eight.qa,openepg,qatar6,41,33.0,0.0,Mshwar,,110.5,0,,https://www.open-epg.com/files/qatar6.xml
Qatar,Alkass One.qa,Alkass One.qa,openepg,qatar6,41,33.0,0.0,Mshwar,,110.5,0,,https://www.open-epg.com/files/qatar6.xml
Egypt,الأولى المغربية.eg,الأولى المغربية.eg,openepg,egypt1,31,18.5,38.7,برنامج عالم زينب و نفنوف,,109.71,0,,https://www.open-epg.com/files/egypt1.xml
Qatar,2023 Alkass 2.qa,2023 Alkass 2.qa,openepg,qatar3,28,41.0,0.0,Dawry Nojom Qatar,,109.5,1,openepg:qatar2:2023 Alkass 2.qa,https://www.open-epg.com/files/qatar3.xml
Qatar,2023 Alkass 7.qa,2023 Alkass 7.qa,openepg,qatar2,28,41.0,0.0,دوري نجوم قطر,,109.5,1,openepg:qatar3:2023 Alkass 7.qa,https://www.open-epg.com/files/qatar2.xml
Qatar,Alkass Three.qa,Alkass Three.qa,openepg,qatar6,38,33.0,0.0,Jetour League Al Markhiya vs Al-Gharafa Club,,107.5,0,,https://www.open-epg.com/files/qatar6.xml
Qatar,Star Action 2024-200x200-1.qa,Star Action 2024-200x200-1.qa,openepg,qatar4,24,40.9,0.0,ذا ماريينج مان,,105.35,1,openepg:qatar5:Star Action 2024-200x200-1.qa,https://www.open-epg.com/files/qatar4.xml
Qatar,Alkass Four.qa,Alkass Four.qa,openepg,qatar6,29,37.0,0.0,FADFAD,,104.5,0,,https://www.open-epg.com/files/qatar6.xml
Qatar,2023 Alkass 3.qa,2023 Alkass 3.qa,openepg,qatar3,26,36.5,0.0,Dawry Al Darajah Al Thanya Al Qatary,,100.75,1,openepg:qatar2:2023 Alkass 3.qa,https://www.open-epg.com/files/qatar3.xml
Qatar,2023 Alkass 8.qa,2023 Alkass 8.qa,openepg,qatar2,26,36.5,0.0,دوري الدرجة الثانية القطري,,100.75,0,,https://www.open-epg.com/files/qatar2.xml
Egypt,ذكريات.eg,ذكريات.eg,openepg,egypt1,12,9.5,66.7,مسرحية,,99.61,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,سي بي سي.eg,سي بي سي.eg,openepg,egypt1,7,9.0,71.4,فيلم عربي,,97.62,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,CBC.eg,CBC.eg,openepg,egypt2,7,9.0,71.4,فيلم عربي,,97.62,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,إم تي في.eg,إم تي في.eg,openepg,egypt1,11,10.0,63.6,برنامج,,96.88,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,MTV.eg,MTV.eg,openepg,egypt2,11,10.0,63.6,برنامج,,96.88,0,,https://www.open-epg.com/files/egypt2.xml
Qatar,Alkass Five.qa,Alkass Five.qa,openepg,qatar6,10,44.5,0.0,Fiba,,96.75,0,,https://www.open-epg.com/files/qatar6.xml
Egypt,Al Aoula Morocco.eg,Al Aoula Morocco.eg,openepg,egypt2,31,18.5,19.4,برنامج عالم زينب و نفنوف,,94.27,0,,https://www.open-epg.com/files/egypt2.xml
Qatar,Alkass Six.qa,Alkass Six.qa,openepg,qatar6,8,41.0,0.0,11th Asian Men's Youth Handball Championship Iran vs. Kuwait,,89.5,0,,https://www.open-epg.com/files/qatar6.xml
Egypt,الثانية.eg,الثانية.eg,openepg,egypt1,11,9.5,54.5,Baba,في إطار درامي، تدور الأحداث حول علاقة إنسانية بين عائلة بسيطة من أب وأبنائه يعيشون في الأناضول، وعندما يتعرض أقرباؤهم لحادث مأساوي وتتحطم بهم الطائرة، ترث العائلة البسيطة الأموال والبيت.,88.85,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Althania.eg,Althania.eg,openepg,egypt2,11,9.5,54.5,Baba,"Emin Saruhanli, who has been at odds with his brother Mehmet Ali for years, has his life turned upside down following a plane crash.",88.85,0,,https://www.open-epg.com/files/egypt2.xml
Qatar,Alkass Seven.qa,Alkass Seven.qa,openepg,qatar6,7,40.0,0.0,Qabl alhadath,,87.0,0,,https://www.open-epg.com/files/qatar6.xml
Egypt,الفجيرة.eg,الفجيرة.eg,openepg,egypt1,9,8.5,55.6,ضمير مستتر,تدور أحداث المسلسل حول صراع المرأة الذي تعيشه بين عالمي أسرتها وعملها، وذلك من خلال قصة نائبة في مجلس الأمة تصطدم بالعديد من المشكلات، وتجد نفسها متورطة مع خلية إرهابية.,86.23,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Fujairah.eg,Fujairah.eg,openepg,egypt2,9,8.5,55.6,Damir Mustatr,"The events of the series revolve around a woman’s struggle that she lives between the worlds of her family and her work, through the story of a representative in the National Assembly who encounters many problems and finds herself involved with a terrorist cell.",86.23,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,دبي وان.eg,دبي وان.eg,openepg,egypt1,9,8.0,55.6,The Peanut Butter Falcon,(زاك) يعاني من متلازمة داون، دائمًا ما يفر بعيدًا عن دار التمريض الذي يعيش به لملاحقة حلمه في أن يكون مصارع محترف بحضوره حصص مدرسة المصارعة. ولظروف خارجة عن إرادتهما، يصبح تايلر الخارج عن القانون لفترة وجيزة، هو مدرب زاك غير المتوقع.,85.48,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Dubai One.eg,Dubai One.eg,openepg,egypt2,9,8.0,55.6,The Peanut Butter Falcon,"Striving to be a wrestler, Zak, a man with Down Syndrome, escape his care facility to chase his dreams. Fate leads him to Tyler, an outlaw who ends up befriending him and becoming his coach.",85.48,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,دبي.eg,دبي.eg,openepg,egypt1,12,9.0,41.7,Mehmed: Fetihler Sultani,يعتلي السلطان العثماني محمد الفاتح العرش، ويجد نفسه في مواجهة العديد من التحديات، إذ يتعين عليه هزيمة الأعداء داخل وخارج القصر لتعزيز حكمه على إسطنبول، حلمه الأكبر.,78.86,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,سما دبي.eg,سما دبي.eg,openepg,egypt1,12,9.0,41.7,سوق المقاصيص,في إطار كوميدي إجتماعي تدور أحداث المسلسل عن التجار في سوق كويتي قديم اسمه (سوق المقاصيص) وحال التجار فيه والمشاكل التي يتعرضون لها وإسقاطات على حال الاقتصاد الكويتي ويتعرض المسلسل لبعض السلبيات التي أفرزتها الحياة المادية المعاصرة في المجتمعات العربية.,78.86,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Sama Dubai.eg,Sama Dubai.eg,openepg,egypt2,12,9.0,41.7,Souq El Maqasis,"The plot focuses on the merchants in an old Kuwaiti market called El Maqasis Market and the problems they face, shedding light on the state of the Kuwaiti economy and revealing some of the negative aspects of contemporary material life in Arab societies.",78.86,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,العراقية.eg,العراقية.eg,openepg,egypt1,15,9.5,33.3,برنامج فريم مع منى مرعي,,75.89,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Iraqia TV.eg,Iraqia TV.eg,openepg,egypt2,15,9.5,33.3,برنامج فريم مع منى مرعي,,75.89,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,أون إي.eg,أون إي.eg,openepg,egypt1,7,9.0,42.9,برنامج أحلى أكلة,,74.82,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,ON E.eg,ON E.eg,openepg,egypt2,7,9.0,42.9,برنامج أحلى أكلة,,74.82,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,Dubai TV.eg,Dubai TV.eg,openepg,egypt2,12,9.0,33.3,Mehmed: Fetihler Sultani,"The Ottoman Sultan Mehmed the Conqueror ascends the throne and finds himself facing numerous challenges. He must defeat enemies both within and outside the palace to consolidate his rule over Istanbul, his ultimate ambition.",72.14,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,الأردن.eg,الأردن.eg,openepg,egypt1,15,9.6,26.7,برنامج نشامى الوطن,,70.76,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,التلفزيون العربي 2.eg,التلفزيون العربي 2.eg,openepg,egypt1,15,12.5,20.0,برنامج ضفاف,,69.75,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Alaraby TV 2.eg,Alaraby TV 2.eg,openepg,egypt2,15,12.5,20.0,برنامج ضفاف,,69.75,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,دبي زمان.eg,دبي زمان.eg,openepg,egypt1,11,8.5,27.3,برنامج لون حياتك,,65.59,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Dubai Zaman.eg,Dubai Zaman.eg,openepg,egypt2,11,8.5,27.3,برنامج لون حياتك,,65.59,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,Jordan TV.eg,Jordan TV.eg,openepg,egypt2,15,9.6,20.0,برنامج نشامى الوطن,,65.4,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,عَمان.eg,عَمان.eg,openepg,egypt1,12,9.5,16.7,برنامج بهار ونار,,59.61,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Amman.eg,Amman.eg,openepg,egypt2,12,9.5,16.7,برنامج بهار ونار,,59.61,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,الوسط.eg,الوسط.eg,openepg,egypt1,14,10.5,7.1,فيلم,,55.43,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,تلفزيون حضرموت.eg,تلفزيون حضرموت.eg,openepg,egypt1,16,9.5,6.2,برنامج أويامال,,55.21,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Hadhramaut TV.eg,Hadhramaut TV.eg,openepg,egypt2,16,9.5,6.2,برنامج أويامال,,55.21,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,WTV.eg,WTV.eg,openepg,egypt2,14,10.5,0.0,فيلم,,49.75,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,دجلة.eg,دجلة.eg,openepg,egypt1,10,9.5,0.0,برنامج تابوو,,44.25,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Dijlah TV.eg,Dijlah TV.eg,openepg,egypt2,10,9.5,0.0,برنامج تابوو,,44.25,0,,https://www.open-epg.com/files/egypt2.xml
Egypt,ماسة.eg,ماسة.eg,openepg,egypt1,3,2.2,0.0,برنامج,,26.3,0,,https://www.open-epg.com/files/egypt1.xml
Egypt,Masah.eg,Masah.eg,openepg,egypt2,3,2.2,0.0,برنامج,,26.3,0,,https://www.open-epg.com/files/egypt2.xml
